-9.00e+00,-7.93e-01,5.00e+01,-8.17e+00,1.34e+00,4.80e+01,-7.99e+00,1.33e+00,4.80e+01,-8.33e+00,8.20e-01,4.80e+01,-7.63e+00,1.61e+00,4.90e+01,-7.84e+00,2.11e+00,4.90e+01,-7.64e+00,1.99e+00,4.90e+01,-7.80e+00,1.83e+00,5.00e+01,-7.83e+00,1.96e+00,5.10e+01,-7.64e+00,2.12e+00,5.10e+01,-7.74e+00,1.90e+00,5.10e+01,-7.29e+00,1.83e+00,5.10e+01,-7.68e+00,2.40e+00,5.20e+01,-7.28e+00,2.47e+00,5.20e+01,-7.58e+00,2.35e+00,5.30e+01,-6.89e+00,2.67e+00,5.30e+01,-7.27e+00,3.58e+00,5.40e+01
-2.43e+01,-1.03e+00,4.10e+01,-8.44e+00,1.01e+00,5.70e+01,-7.99e+00,1.33e+00,4.80e+01,-8.33e+00,8.20e-01,4.80e+01,-7.63e+00,2.03e+00,4.90e+01,-7.86e+00,1.55e+00,4.90e+01,-7.63e+00,2.01e+00,5.00e+01,-9.74e+00,1.43e+00,5.00e+01,-7.91e+00,1.19e+00,5.20e+01,-7.64e+00,2.12e+00,5.10e+01,-7.74e+00,1.90e+00,5.10e+01,-8.65e+00,1.79e+00,5.10e+01,-7.73e+00,2.79e+00,5.20e+01,-7.45e+00,2.13e+00,5.30e+01,-7.59e+00,2.35e+00,5.40e+01,-6.90e+00,2.94e+00,5.50e+01,-7.25e+00,3.19e+00,5.60e+01
-8.34e+00,9.40e-01,4.80e+01,-8.44e+00,1.01e+00,5.70e+01,-7.99e+00,1.33e+00,4.80e+01,-8.33e+00,8.20e-01,4.80e+01,-7.75e+00,1.33e+00,4.90e+01,-7.96e+00,1.73e+00,4.90e+01,-7.38e+00,1.97e+00,5.00e+01,-8.47e+00,2.25e+00,5.10e+01,-7.97e+00,1.37e+00,5.10e+01,-7.52e+00,2.03e+00,5.10e+01,-7.80e+00,1.61e+00,5.20e+01,-7.23e+00,2.41e+00,5.20e+01,-7.80e+00,2.46e+00,5.20e+01,-7.81e+00,2.33e+00,5.20e+01,-7.72e+00,1.32e+00,5.30e+01,-7.14e+00,2.06e+00,5.50e+01,-7.40e+00,2.97e+00,5.40e+01
-8.53e+00,8.28e-03,5.60e+01,-8.17e+00,1.34e+00,4.80e+01,-7.99e+00,1.33e+00,4.80e+01,-8.33e+00,8.20e-01,4.80e+01,-7.63e+00,1.61e+00,5.00e+01,-1.07e+01,8.96e-01,5.00e+01,-7.84e+00,1.29e+00,5.00e+01,-8.02e+00,1.40e+00,4.90e+01,-8.15e+00,1.66e+00,5.20e+01,-7.49e+00,1.88e+00,5.10e+01,-8.14e+00,1.96e+00,5.20e+01,-7.35e+00,1.74e+00,5.10e+01,-7.68e+00,2.40e+00,5.30e+01,-1.82e+01,-5.09e+00,5.30e+01,-8.94e+00,2.15e+00,5.30e+01,-6.80e+00,3.28e+00,5.40e+01,-7.55e+00,2.83e+00,5.50e+01
-8.48e+00,1.03e+00,5.70e+01,-8.17e+00,1.32e+00,4.90e+01,-7.99e+00,1.33e+00,4.80e+01,-8.33e+00,8.20e-01,4.80e+01,-7.94e+00,5.86e-01,5.00e+01,-7.90e+00,1.57e+00,4.90e+01,-7.58e+00,1.79e+00,4.90e+01,-7.70e+00,2.00e+00,5.10e+01,-7.84e+00,1.57e+00,5.10e+01,-7.62e+00,2.00e+00,5.00e+01,-8.59e+00,-8.56e-03,5.20e+01,-8.37e+00,-4.96e-02,5.20e+01,-7.84e+00,2.04e+00,5.20e+01,-7.88e+00,2.63e+00,5.30e+01,-7.84e+00,2.47e+00,5.30e+01,-6.97e+00,2.34e+00,5.40e+01,-7.32e+00,3.65e+00,5.50e+01
-2.35e+01,-8.23e-01,4.70e+01,-8.17e+00,1.34e+00,4.80e+01,-7.99e+00,1.33e+00,4.80e+01,-8.11e+00,1.52e+00,4.90e+01,-7.75e+00,1.33e+00,4.90e+01,-7.92e+00,1.76e+00,5.10e+01,-1.22e+01,4.16e-01,5.00e+01,-7.98e+00,1.78e+00,4.90e+01,-7.97e+00,1.37e+00,5.10e+01,-1.00e+01,1.54e+00,5.10e+01,-7.76e+00,1.92e+00,5.20e+01,-7.37e+00,1.57e+00,5.20e+01,-7.89e+00,2.13e+00,5.10e+01,-7.26e+00,2.25e+00,5.30e+01,-7.56e+00,2.47e+00,5.30e+01,-7.40e+00,2.09e+00,5.30e+01,-7.19e+00,3.07e+00,5.50e+01
-8.43e+00,2.63e-01,5.00e+01,-8.79e+00,5.57e-01,5.10e+01,-7.99e+00,1.33e+00,4.80e+01,-8.33e+00,8.20e-01,4.80e+01,-7.74e+00,1.21e+00,5.00e+01,-7.96e+00,1.73e+00,4.90e+01,-7.66e+00,1.55e+00,4.90e+01,-7.94e+00,2.03e+00,5.10e+01,-7.91e+00,1.99e+00,4.90e+01,-8.39e+00,1.65e+00,5.20e+01,-9.74e+00,1.44e+00,5.10e+01,-7.27e+00,2.32e+00,5.10e+01,-1.33e+01,4.94e-01,5.20e+01,-7.26e+00,2.25e+00,5.30e+01,-7.51e+00,2.72e+00,5.40e+01,-8.80e+00,1.82e+00,5.40e+01,-7.92e+00,1.52e+00,5.50e+01
-8.63e+00,-1.32e-01,5.20e+01,-8.17e+00,1.34e+00,4.80e+01,-7.99e+00,1.33e+00,4.80e+01,-8.19e+00,1.46e+00,4.90e+01,-7.63e+00,2.03e+00,4.90e+01,-7.86e+00,1.55e+00,4.90e+01,-7.65e+00,1.89e+00,4.90e+01,-8.26e+00,1.17e+00,5.00e+01,-9.62e+00,1.46e+00,5.00e+01,-7.89e+00,1.33e+00,5.20e+01,-8.13e+00,1.40e+00,5.10e+01,-7.35e+00,1.74e+00,5.10e+01,-7.89e+00,1.30e+00,5.20e+01,-7.28e+00,2.47e+00,5.20e+01,-7.63e+00,2.92e+00,5.40e+01,-7.15e+00,2.01e+00,5.50e+01,-7.48e+00,2.69e+00,5.40e+01
