Generation, Elite_Fit, Best Fit, Peak Fit
0,-7.638569882539554,-7.638569882539554,3.9494122427589056
1,-7.626884364935964,-7.626884364935964,4.126337039967015
2,-7.308475290844974,-7.308475290844974,3.8439637014239287
3,-7.433720542676544,-7.308475290844974,3.8439637014239287
4,-7.222072804719971,-7.222072804719971,3.599045563445701
5,-7.087421363049028,-7.087421363049028,3.3744463991320046
6,-6.922343303852602,-6.922343303852602,2.9005409132325313
7,-7.258013119485308,-6.922343303852602,2.9005409132325313
8,-7.0029810279338625,-6.922343303852602,2.9005409132325313
9,-7.060276320793132,-6.922343303852602,2.9005409132325313
10,-7.088978155474489,-6.922343303852602,2.9005409132325313
11,-6.7084046628068785,-6.7084046628068785,2.965791265185987
12,-7.04102577720779,-6.7084046628068785,2.965791265185987
13,-6.7344711940703545,-6.7084046628068785,2.965791265185987
14,-6.927958185958498,-6.7084046628068785,2.965791265185987
15,-6.48666768405489,-6.48666768405489,3.2191007192119865
16,-7.150341863969384,-6.48666768405489,3.2191007192119865
17,-6.701587771397656,-6.48666768405489,3.2191007192119865
18,-6.683690202919674,-6.48666768405489,3.2191007192119865
19,-7.07746463112791,-6.48666768405489,3.2191007192119865
20,-6.263137442515487,-6.263137442515487,4.110355530337039
21,-7.068137951557436,-6.263137442515487,4.110355530337039
22,-6.318706883204622,-6.263137442515487,4.110355530337039
23,-7.138097339511613,-6.263137442515487,4.110355530337039
24,-6.1733885233731405,-6.48666768405489,3.8854103660546735
25,-6.447308420983981,-6.447308420983981,4.281210428597555
26,-6.208711017178019,-6.208711017178019,4.294371824529477
27,-6.25412956999043,-6.208711017178019,4.294371824529477
28,-5.79212691316415,-5.79212691316415,3.3086990918701997
29,-5.621712035677611,-5.621712035677611,4.437043294214143
30,-6.091121903221701,-5.621712035677611,4.437043294214143
31,-6.26982279969463,-5.621712035677611,4.437043294214143
32,-6.485072035390421,-5.621712035677611,4.437043294214143
33,-6.4067164880666025,-5.621712035677611,4.437043294214143
34,-6.590324522280647,-5.621712035677611,4.437043294214143
35,-5.987386438219862,-5.621712035677611,4.437043294214143
36,-6.147027326941267,-5.621712035677611,4.437043294214143
37,-5.859142148554922,-5.621712035677611,4.437043294214143
38,-5.7092573718147355,-5.621712035677611,4.437043294214143
39,-6.048368874904454,-5.621712035677611,4.437043294214143
40,-5.833985081735626,-5.621712035677611,4.437043294214143
41,-5.8029324194283305,-5.621712035677611,4.437043294214143
42,-5.853494122404016,-5.621712035677611,4.437043294214143
43,-6.117152059033509,-5.621712035677611,4.437043294214143
44,-5.919977715654654,-5.621712035677611,4.437043294214143
45,-5.912370813627162,-5.621712035677611,4.437043294214143
46,-5.767575811594106,-5.621712035677611,4.437043294214143
47,-5.839766324017268,-5.621712035677611,4.437043294214143
48,-5.644965328137353,-5.621712035677611,4.437043294214143
49,-6.038724927487682,-5.621712035677611,4.437043294214143
50,-6.49464395145388,-5.621712035677611,4.437043294214143
51,-6.27205744274256,-5.621712035677611,4.437043294214143
52,-6.2949973636282275,-5.621712035677611,4.437043294214143
53,-5.882630949141551,-5.621712035677611,4.437043294214143
54,-5.923552415695124,-5.621712035677611,4.437043294214143
55,-5.718932140017809,-5.621712035677611,4.437043294214143
56,-6.640895951915765,-5.621712035677611,4.437043294214143
57,-5.988646155140227,-5.621712035677611,4.437043294214143
58,-5.906494737436428,-5.621712035677611,4.437043294214143
59,-6.084702562844261,-5.621712035677611,4.437043294214143
60,-6.105946867046472,-5.621712035677611,4.437043294214143
61,-6.113246439839991,-5.621712035677611,4.437043294214143
62,-5.771586837835225,-5.621712035677611,4.437043294214143
63,-5.799473859368476,-5.621712035677611,4.437043294214143
64,-5.900669345384427,-5.621712035677611,4.437043294214143
65,-5.835868166914522,-5.621712035677611,4.437043294214143
66,-5.8700648214517805,-5.621712035677611,4.437043294214143
67,-5.721495192994777,-5.621712035677611,4.437043294214143
68,-5.8594952449904385,-5.621712035677611,4.437043294214143
69,-5.928874369654718,-5.621712035677611,4.437043294214143
70,-5.857835065395339,-5.621712035677611,4.437043294214143
71,-5.866357606264831,-5.621712035677611,4.437043294214143
72,-5.782584817943614,-5.621712035677611,4.437043294214143
73,-5.82556014406839,-5.621712035677611,4.437043294214143
74,-5.768929044446746,-5.621712035677611,4.437043294214143
75,-5.731457969864266,-5.621712035677611,4.437043294214143
76,-5.748500792460306,-5.621712035677611,4.437043294214143
77,-5.864621824653969,-5.621712035677611,4.437043294214143
78,-5.866357606264831,-5.621712035677611,4.437043294214143
79,-5.837589508980147,-5.621712035677611,4.437043294214143
80,-5.7321756522084355,-5.621712035677611,4.437043294214143
81,-5.732087883504183,-5.621712035677611,4.437043294214143
82,-5.704346139414855,-5.621712035677611,4.437043294214143
83,-5.66881619812938,-5.621712035677611,4.437043294214143
84,-5.697932956191582,-5.621712035677611,4.437043294214143
85,-5.8739945364309065,-5.621712035677611,4.437043294214143
86,-6.228279694479597,-5.621712035677611,4.437043294214143
87,-7.0444972235258065,-5.621712035677611,4.437043294214143
88,-7.153637815964153,-5.621712035677611,4.437043294214143
89,-6.975517265246086,-5.621712035677611,4.437043294214143
90,-7.176164214589979,-5.621712035677611,4.437043294214143
91,-7.173427543317319,-5.621712035677611,4.437043294214143
92,-6.896466499725946,-5.621712035677611,4.437043294214143
93,-6.8019229096076685,-5.621712035677611,4.437043294214143
94,-6.601050707062034,-5.621712035677611,4.437043294214143
95,-6.55608492728296,-5.621712035677611,4.437043294214143
96,-7.118045441228233,-5.621712035677611,4.437043294214143
97,-6.5595045913017564,-5.621712035677611,4.437043294214143
98,-6.6302010182819435,-5.621712035677611,4.437043294214143
99,-6.724640373506154,-5.621712035677611,4.437043294214143
100,-6.76975458400712,-5.621712035677611,4.437043294214143
101,-6.22899387830612,-5.621712035677611,4.437043294214143
102,-6.366474171387982,-5.621712035677611,4.437043294214143
103,-6.60544987222296,-5.621712035677611,4.437043294214143
104,-6.807550906298689,-5.621712035677611,4.437043294214143
105,-7.050016092360855,-5.621712035677611,4.437043294214143
106,-6.430539446779509,-5.621712035677611,4.437043294214143
107,-6.659781700598189,-5.621712035677611,4.437043294214143
108,-6.139481563918992,-5.621712035677611,4.437043294214143
109,-6.096106254966376,-5.621712035677611,4.437043294214143
110,-6.115594297540611,-5.621712035677611,4.437043294214143
111,-6.333849855169588,-5.621712035677611,4.437043294214143
112,-6.41521152332336,-5.621712035677611,4.437043294214143
113,-6.364582620421083,-5.621712035677611,4.437043294214143
114,-6.568445270872228,-5.621712035677611,4.437043294214143
115,-6.490136729172594,-5.621712035677611,4.437043294214143
116,-7.088381162775781,-5.621712035677611,4.437043294214143
117,-6.0055571736354105,-5.621712035677611,4.437043294214143
118,-6.0863107067978595,-5.621712035677611,4.437043294214143
119,-6.009860490845423,-5.621712035677611,4.437043294214143
120,-6.086559974393353,-5.621712035677611,4.437043294214143
121,-6.300052815011138,-5.621712035677611,4.437043294214143
122,-6.124408923870237,-5.621712035677611,4.437043294214143
123,-6.653978880495981,-5.621712035677611,4.437043294214143
124,-6.329344487376669,-5.621712035677611,4.437043294214143
125,-6.123164143454228,-5.621712035677611,4.437043294214143
126,-5.954154687765851,-5.621712035677611,4.437043294214143
127,-5.9479479238166455,-5.621712035677611,4.437043294214143
128,-5.80970210262333,-5.621712035677611,4.437043294214143
129,-5.810830960846673,-5.621712035677611,4.437043294214143
130,-6.159782793237116,-5.621712035677611,4.437043294214143
131,-6.187976628492424,-5.621712035677611,4.437043294214143
132,-6.471091223870932,-5.621712035677611,4.437043294214143
133,-6.201509334454908,-5.621712035677611,4.437043294214143
134,-6.353118793318429,-5.621712035677611,4.437043294214143
135,-5.728849565082022,-5.621712035677611,4.437043294214143
136,-5.672902239410342,-5.621712035677611,4.437043294214143
137,-5.878928657559989,-5.621712035677611,4.437043294214143
138,-5.904146690399277,-5.621712035677611,4.437043294214143
139,-6.0926439938749795,-5.621712035677611,4.437043294214143
140,-6.042537967551083,-5.621712035677611,4.437043294214143
141,-6.230387349216076,-5.621712035677611,4.437043294214143
142,-6.0665564957619535,-5.621712035677611,4.437043294214143
143,-6.2116761425932046,-5.621712035677611,4.437043294214143
144,-5.6980332198739445,-5.621712035677611,4.437043294214143
145,-5.617847216281487,-5.617847216281487,3.8129531053960624
146,-5.7463297791557855,-5.617847216281487,3.8129531053960624
147,-5.572861624930508,-5.572861624930508,3.8674282609045663
148,-5.737769693507587,-5.572861624930508,3.8674282609045663
149,-5.834536760873689,-5.572861624930508,3.8674282609045663
150,-6.162189994299053,-5.572861624930508,3.8674282609045663
151,-5.697375370361812,-5.572861624930508,3.8674282609045663
152,-5.5435944495532725,-5.617847216281487,4.042961439335979
153,-6.262492563426747,-5.617847216281487,3.8129531053960624
154,-5.627056603503479,-5.617847216281487,3.8129531053960624
155,-6.060283015010704,-5.617847216281487,3.8129531053960624
156,-5.880649540047954,-5.617847216281487,3.8129531053960624
157,-5.8545434273830566,-5.617847216281487,3.8129531053960624
158,-5.96754034794085,-5.617847216281487,3.8129531053960624
159,-5.685625586937416,-5.617847216281487,3.8129531053960624
160,-6.075609640351227,-5.617847216281487,3.8129531053960624
161,-5.798268595481054,-5.617847216281487,3.8129531053960624
162,-6.000631607816749,-5.617847216281487,3.8129531053960624
163,-5.742580951209241,-5.617847216281487,3.8129531053960624
164,-5.7008188523611345,-5.617847216281487,3.8129531053960624
165,-5.7818902493297974,-5.617847216281487,3.8129531053960624
166,-5.770028378718407,-5.617847216281487,3.8129531053960624
167,-5.934721544859173,-5.617847216281487,3.8129531053960624
168,-5.769905604534937,-5.617847216281487,3.8129531053960624
169,-5.944371100615066,-5.617847216281487,3.8129531053960624
170,-5.61458835882576,-5.61458835882576,3.8618790252740127
171,-5.795399283509255,-5.61458835882576,3.8618790252740127
172,-5.731388744584319,-5.61458835882576,3.8618790252740127
173,-5.744790530664013,-5.61458835882576,3.8618790252740127
174,-5.867055978487328,-5.61458835882576,3.8618790252740127
175,-5.579381411727127,-5.579381411727127,3.9044095265213703
