Generation, Elite_Fit, Best Fit, Peak Fit
0,-7.931286775898151,-7.931286775898151,0.9017316516193487
1,-7.940183786912122,-7.931286775898151,0.9017316516193487
2,-7.792343930740292,-7.792343930740292,0.913233590996561
3,-7.926521139266811,-7.792343930740292,0.913233590996561
4,-7.479870784474325,-7.479870784474325,0.9596504746831537
5,-7.802424890916879,-7.479870784474325,0.9596504746831537
6,-7.496394444159371,-7.479870784474325,0.9596504746831537
7,-7.729702148109702,-7.479870784474325,0.9596504746831537
8,-7.469339483867565,-7.931286775898151,1.2293216252586212
9,-7.242630660640779,-7.242630660640779,1.3022169420659275
10,-7.094600164453344,-7.094600164453344,1.4092110420009056
11,-7.3590626171689815,-7.094600164453344,1.4092110420009056
12,-7.010426830259049,-7.010426830259049,1.677007177660404
13,-6.999790379356231,-6.999790379356231,1.5869522659577397
14,-7.269075437323745,-6.999790379356231,1.5869522659577397
15,-7.024225163196033,-6.999790379356231,1.5869522659577397
16,-7.41660964106826,-6.999790379356231,1.5869522659577397
17,-6.925114502581489,-6.925114502581489,1.52542184771642
18,-6.996024679533284,-6.925114502581489,1.52542184771642
19,-7.0003405672876555,-6.925114502581489,1.52542184771642
20,-6.987377993624746,-6.925114502581489,1.52542184771642
21,-6.657144139409039,-6.657144139409039,1.6701275384104057
22,-6.633454866117481,-6.633454866117481,1.6607597694100837
23,-7.214589196505311,-6.633454866117481,1.6607597694100837
24,-7.080021400426741,-6.633454866117481,1.6607597694100837
25,-7.084684374904246,-6.633454866117481,1.6607597694100837
26,-6.6040737285502225,-6.6040737285502225,1.9071822241749707
27,-6.545577539965833,-6.545577539965833,2.1486284215618636
28,-6.187888212524595,-6.187888212524595,2.027402102267113
29,-6.419718800999636,-6.187888212524595,2.027402102267113
30,-6.818613761917678,-6.187888212524595,2.027402102267113
31,-6.623623586942844,-6.187888212524595,2.027402102267113
32,-6.996016694243656,-6.187888212524595,2.027402102267113
33,-6.99760950864788,-6.187888212524595,2.027402102267113
34,-6.961075708773685,-6.187888212524595,2.027402102267113
35,-6.62802849754162,-6.187888212524595,2.027402102267113
36,-6.77635106408322,-6.187888212524595,2.027402102267113
37,-6.231789520740006,-6.187888212524595,2.027402102267113
38,-6.025447457121879,-6.025447457121879,2.374833467129166
39,-6.3545607865957585,-6.025447457121879,2.374833467129166
40,-6.436587376548346,-6.025447457121879,2.374833467129166
41,-6.615300068810616,-6.025447457121879,2.374833467129166
42,-6.573610764689714,-6.025447457121879,2.374833467129166
43,-6.606152168620262,-6.025447457121879,2.374833467129166
44,-6.271453529216701,-6.025447457121879,2.374833467129166
45,-6.379903390399306,-6.025447457121879,2.374833467129166
46,-6.274517166931077,-6.025447457121879,2.374833467129166
47,-6.222315399162365,-6.025447457121879,2.374833467129166
48,-6.215448897203884,-6.025447457121879,2.374833467129166
49,-6.263875656438433,-6.025447457121879,2.374833467129166
50,-6.512206888493428,-6.025447457121879,2.374833467129166
51,-6.597955216753825,-6.025447457121879,2.374833467129166
52,-6.376841591008957,-6.025447457121879,2.374833467129166
53,-6.007841517189469,-6.007841517189469,2.178228313143484
54,-6.36204324214081,-6.007841517189469,2.178228313143484
55,-6.333670795259898,-6.007841517189469,2.178228313143484
56,-6.385244244077785,-6.007841517189469,2.178228313143484
57,-6.273583816704619,-6.007841517189469,2.178228313143484
58,-6.169177852779214,-6.007841517189469,2.178228313143484
59,-6.479259872822577,-6.007841517189469,2.178228313143484
60,-6.382848745853582,-6.007841517189469,2.178228313143484
61,-6.47109697777588,-6.007841517189469,2.178228313143484
62,-6.1410654811038095,-6.007841517189469,2.178228313143484
