Generation, Elite_Fit, Best Fit, Peak Fit
163,-4.857064012495005,-4.808491891276841,4.266290477878518
164,-5.2162133399371555,-4.808491891276841,4.266290477878518
165,-5.064590542725224,-4.808491891276841,4.266290477878518
166,-5.02581855794542,-4.808491891276841,4.266290477878518
167,-5.254545776547537,-4.808491891276841,4.266290477878518
168,-4.843890222723794,-4.808491891276841,4.266290477878518
169,-5.309303179749826,-4.808491891276841,4.266290477878518
170,-4.871109478979416,-4.808491891276841,4.266290477878518
171,-4.918997493992013,-4.808491891276841,4.266290477878518
172,-4.839888755343378,-4.808491891276841,4.266290477878518
173,-4.8683639919698996,-4.808491891276841,4.266290477878518
174,-4.940424175556693,-4.808491891276841,4.266290477878518
175,-5.17636880524159,-4.808491891276841,4.266290477878518
176,-6.282930153830207,-4.808491891276841,4.266290477878518
177,-6.290019241388449,-4.808491891276841,4.266290477878518
178,-6.14084879412096,-4.808491891276841,4.266290477878518
179,-6.279081359846658,-4.808491891276841,4.266290477878518
180,-6.147390771136791,-4.808491891276841,4.266290477878518
181,-6.32033637136808,-4.808491891276841,4.266290477878518
182,-6.181341693761769,-4.808491891276841,4.266290477878518
183,-6.21390709906137,-4.808491891276841,4.266290477878518
184,-6.286611757575828,-4.808491891276841,4.266290477878518
185,-5.819954457399699,-4.808491891276841,4.266290477878518
186,-6.302166371280364,-4.808491891276841,4.266290477878518
187,-5.820603303547977,-4.808491891276841,4.266290477878518
188,-6.300812678746251,-4.808491891276841,4.266290477878518
189,-5.785748497887805,-4.808491891276841,4.266290477878518
190,-6.305382306564436,-4.808491891276841,4.266290477878518
191,-5.554958832591933,-4.808491891276841,4.266290477878518
192,-5.833874816939438,-4.808491891276841,4.266290477878518
193,-6.43538813078771,-4.808491891276841,4.266290477878518
194,-5.598642240795328,-4.808491891276841,4.266290477878518
195,-6.26969876339832,-4.808491891276841,4.266290477878518
196,-5.826910539333717,-4.808491891276841,4.266290477878518
197,-6.213603682441719,-4.808491891276841,4.266290477878518
198,-5.374211255642643,-4.808491891276841,4.266290477878518
199,-6.208609896434692,-4.808491891276841,4.266290477878518
200,-5.547635785959291,-4.808491891276841,4.266290477878518
201,-5.915065382284923,-4.808491891276841,4.266290477878518
202,-6.262343180286028,-4.808491891276841,4.266290477878518
203,-5.4819322967657556,-4.808491891276841,4.266290477878518
204,-6.0032504252617285,-4.808491891276841,4.266290477878518
205,-5.253765509377701,-4.808491891276841,4.266290477878518
206,-6.424570791302269,-4.808491891276841,4.266290477878518
207,-5.162439531559367,-4.808491891276841,4.266290477878518
208,-6.245163297047963,-4.808491891276841,4.266290477878518
209,-5.608951505373821,-4.808491891276841,4.266290477878518
210,-6.0886671392048015,-4.808491891276841,4.266290477878518
211,-5.922263174991468,-4.808491891276841,4.266290477878518
212,-5.463106377064413,-4.808491891276841,4.266290477878518
213,-6.1699764079665655,-4.808491891276841,4.266290477878518
214,-5.383295726923592,-4.808491891276841,4.266290477878518
215,-6.277695402798368,-4.808491891276841,4.266290477878518
216,-5.085570098055261,-4.808491891276841,4.266290477878518
217,-5.93628886726682,-4.808491891276841,4.266290477878518
218,-5.459292498490317,-4.808491891276841,4.266290477878518
219,-5.670579752658508,-4.808491891276841,4.266290477878518
220,-5.973137705656118,-4.808491891276841,4.266290477878518
221,-5.525814720979247,-4.808491891276841,4.266290477878518
222,-6.067323950021446,-4.808491891276841,4.266290477878518
223,-5.150806740527077,-4.808491891276841,4.266290477878518
224,-6.308882665695755,-4.808491891276841,4.266290477878518
225,-5.0448940262690405,-4.808491891276841,4.266290477878518
226,-6.041460163937232,-4.808491891276841,4.266290477878518
227,-5.207963894160834,-4.808491891276841,4.266290477878518
228,-5.6020366930774985,-4.808491891276841,4.266290477878518
229,-5.413295691181413,-4.808491891276841,4.266290477878518
230,-5.117528407350705,-4.808491891276841,4.266290477878518
231,-5.775510833378281,-4.808491891276841,4.266290477878518
232,-4.9228122845116,-4.808491891276841,4.266290477878518
233,-5.816207357573142,-4.808491891276841,4.266290477878518
234,-4.929590242425718,-4.808491891276841,4.266290477878518
235,-5.478353663439392,-4.808491891276841,4.266290477878518
236,-4.921269699941335,-4.808491891276841,4.266290477878518
237,-5.447709598536343,-4.808491891276841,4.266290477878518
238,-5.008849083613839,-4.808491891276841,4.266290477878518
239,-4.990650186184381,-4.808491891276841,4.266290477878518
240,-5.790649952372395,-4.808491891276841,4.266290477878518
241,-4.947005856101966,-4.808491891276841,4.266290477878518
242,-5.534829705449956,-4.808491891276841,4.266290477878518
243,-4.84097120364533,-4.808491891276841,4.266290477878518
244,-5.393919267237835,-4.808491891276841,4.266290477878518
245,-4.83867050699529,-4.808491891276841,4.266290477878518
246,-5.022628034354363,-4.808491891276841,4.266290477878518
247,-5.034033170476769,-4.808491891276841,4.266290477878518
248,-4.667415054163601,-4.808491891276841,5.940941418194186
249,-4.790357836579733,-4.790357836579733,5.0524393161115215
250,-5.440375303356366,-4.790357836579733,5.0524393161115215
251,-4.464961101275605,-4.464961101275605,6.7616960656546246
252,-4.89540257585359,-4.464961101275605,6.7616960656546246
253,-5.017702147620909,-4.464961101275605,6.7616960656546246
254,-4.8069345518494,-4.464961101275605,6.7616960656546246
255,-4.716721353349803,-4.464961101275605,6.7616960656546246
256,-4.658000638491765,-4.464961101275605,6.7616960656546246
257,-4.860365581253927,-4.464961101275605,6.7616960656546246
258,-5.002211927053531,-4.464961101275605,6.7616960656546246
259,-5.014424325972058,-4.464961101275605,6.7616960656546246
260,-4.9549833065433155,-4.464961101275605,6.7616960656546246
261,-4.903652131856751,-4.464961101275605,6.7616960656546246
262,-5.2010287638006085,-4.464961101275605,6.7616960656546246
263,-5.131897251620601,-4.464961101275605,6.7616960656546246
264,-5.193308035969858,-4.464961101275605,6.7616960656546246
265,-6.158294087398318,-4.464961101275605,6.7616960656546246
266,-6.0122298452911425,-4.464961101275605,6.7616960656546246
267,-6.322259297020213,-4.464961101275605,6.7616960656546246
268,-5.628222099518791,-4.464961101275605,6.7616960656546246
269,-5.9591449826917655,-4.464961101275605,6.7616960656546246
270,-6.15332602812978,-4.464961101275605,6.7616960656546246
271,-5.935011885489826,-4.464961101275605,6.7616960656546246
272,-6.207781999152001,-4.464961101275605,6.7616960656546246
273,-5.956054452640756,-4.464961101275605,6.7616960656546246
274,-5.949800233184007,-4.464961101275605,6.7616960656546246
275,-5.854163580428666,-4.464961101275605,6.7616960656546246
276,-6.210235835856835,-4.464961101275605,6.7616960656546246
277,-5.966002426056448,-4.464961101275605,6.7616960656546246
278,-5.741451190012744,-4.464961101275605,6.7616960656546246
279,-5.86417310515532,-4.464961101275605,6.7616960656546246
280,-5.604851563280763,-4.464961101275605,6.7616960656546246
281,-5.783530601056331,-4.464961101275605,6.7616960656546246
282,-5.260013770181589,-4.464961101275605,6.7616960656546246
283,-6.00869857001238,-4.464961101275605,6.7616960656546246
284,-4.9390694974091,-4.464961101275605,6.7616960656546246
285,-5.757578591933039,-4.464961101275605,6.7616960656546246
286,-5.456465399820529,-4.464961101275605,6.7616960656546246
287,-5.575307321128445,-4.464961101275605,6.7616960656546246
288,-5.614634097759463,-4.464961101275605,6.7616960656546246
289,-5.880279545819245,-4.464961101275605,6.7616960656546246
