8.00e+00,2.46e+01,3.37e+01,3.37e+01,6.00e+01,7.00e+00,2.50e+00
1.60e+01,2.97e+01,4.83e+01,4.83e+01,1.15e+02,7.00e+00,4.00e+00
2.40e+01,2.81e+01,3.57e+01,4.83e+01,1.15e+02,7.00e+00,3.50e+00
3.20e+01,3.10e+01,3.55e+01,4.83e+01,1.15e+02,7.00e+00,4.00e+00
4.00e+01,4.26e+01,4.26e+01,4.83e+01,1.15e+02,7.00e+00,4.00e+00
4.80e+01,2.95e+01,2.95e+01,4.83e+01,1.15e+02,7.00e+00,4.00e+00
5.60e+01,4.16e+01,4.16e+01,4.83e+01,1.15e+02,7.00e+00,4.00e+00
6.40e+01,4.93e+01,4.93e+01,4.93e+01,1.08e+02,7.00e+00,4.00e+00
7.20e+01,4.02e+01,4.02e+01,4.93e+01,1.08e+02,7.00e+00,4.00e+00
8.00e+01,3.63e+01,3.63e+01,4.93e+01,1.08e+02,7.00e+00,4.00e+00
8.80e+01,3.63e+01,3.63e+01,4.93e+01,1.08e+02,7.00e+00,4.00e+00
