8.00e+00,3.15e+01,1.24e+02,1.24e+02,3.29e+02,7.00e+00,3.00e+00
1.60e+01,3.20e+01,8.34e+01,1.24e+02,3.29e+02,7.00e+00,3.50e+00
2.40e+01,1.08e+02,1.08e+02,1.24e+02,3.29e+02,7.00e+00,2.00e+00
3.20e+01,7.69e+01,7.69e+01,1.24e+02,3.29e+02,7.00e+00,2.00e+00
4.00e+01,7.03e+01,7.03e+01,1.24e+02,3.29e+02,7.00e+00,2.00e+00
4.80e+01,7.70e+01,8.14e+01,1.24e+02,3.29e+02,7.00e+00,2.00e+00
5.60e+01,7.87e+01,1.78e+02,1.24e+02,4.41e+02,7.00e+00,2.00e+00
6.40e+01,1.19e+02,1.33e+02,1.24e+02,4.41e+02,7.00e+00,2.00e+00
7.20e+01,9.66e+01,1.82e+02,1.24e+02,4.04e+02,9.00e+00,4.00e+00
8.00e+01,1.39e+02,1.76e+02,1.76e+02,3.63e+02,8.50e+00,3.50e+00
8.80e+01,1.77e+02,1.89e+02,1.89e+02,4.31e+02,8.00e+00,3.00e+00
9.60e+01,8.24e+01,1.81e+02,1.89e+02,4.31e+02,8.00e+00,3.00e+00
1.04e+02,1.79e+02,1.80e+02,1.89e+02,4.31e+02,8.00e+00,3.00e+00
1.12e+02,1.44e+02,2.00e+02,2.00e+02,4.49e+02,8.00e+00,4.00e+00
1.20e+02,1.03e+02,1.74e+02,2.00e+02,4.49e+02,8.00e+00,4.00e+00
1.28e+02,9.70e+01,1.84e+02,2.00e+02,4.49e+02,8.00e+00,3.50e+00
1.36e+02,1.52e+02,1.82e+02,2.00e+02,4.49e+02,8.50e+00,4.00e+00
1.44e+02,1.31e+02,1.78e+02,2.00e+02,4.49e+02,8.00e+00,4.00e+00
1.52e+02,1.52e+02,1.91e+02,2.00e+02,4.49e+02,8.50e+00,5.00e+00
1.60e+02,1.52e+02,1.80e+02,2.00e+02,4.49e+02,8.00e+00,4.00e+00
1.68e+02,1.44e+02,1.61e+02,2.00e+02,4.49e+02,8.00e+00,4.00e+00
1.76e+02,1.45e+02,1.72e+02,2.00e+02,4.49e+02,8.00e+00,4.00e+00
1.84e+02,1.37e+02,1.72e+02,2.00e+02,4.49e+02,8.50e+00,5.00e+00
1.92e+02,1.43e+02,1.86e+02,2.00e+02,4.49e+02,9.00e+00,6.00e+00
2.00e+02,1.47e+02,1.91e+02,2.00e+02,4.49e+02,9.00e+00,5.00e+00
2.08e+02,1.03e+02,1.68e+02,2.00e+02,4.49e+02,9.00e+00,5.00e+00
2.16e+02,1.38e+02,1.60e+02,2.00e+02,4.49e+02,9.00e+00,6.00e+00
2.24e+02,1.11e+02,1.59e+02,2.00e+02,4.49e+02,9.00e+00,6.50e+00
2.32e+02,1.25e+02,1.59e+02,2.00e+02,4.49e+02,1.00e+01,8.50e+00
2.40e+02,1.56e+02,1.86e+02,2.00e+02,4.49e+02,1.05e+01,8.50e+00
2.48e+02,1.54e+02,2.09e+02,2.00e+02,4.54e+02,1.10e+01,1.10e+01
2.56e+02,1.58e+02,2.03e+02,2.00e+02,4.54e+02,1.15e+01,1.20e+01
2.64e+02,2.01e+02,2.17e+02,2.00e+02,4.79e+02,1.20e+01,1.25e+01
2.72e+02,1.75e+02,2.02e+02,2.02e+02,4.26e+02,1.20e+01,1.35e+01
2.80e+02,1.96e+02,2.50e+02,2.50e+02,5.41e+02,1.20e+01,1.35e+01
2.88e+02,1.62e+02,2.36e+02,2.50e+02,5.41e+02,1.20e+01,1.35e+01
2.96e+02,1.92e+02,2.49e+02,2.50e+02,5.41e+02,1.20e+01,1.40e+01
3.04e+02,1.98e+02,2.30e+02,2.50e+02,5.41e+02,1.20e+01,1.45e+01
3.12e+02,1.97e+02,2.28e+02,2.50e+02,5.41e+02,1.25e+01,1.40e+01
3.20e+02,2.02e+02,2.31e+02,2.50e+02,5.41e+02,1.25e+01,1.40e+01
3.28e+02,1.95e+02,2.36e+02,2.50e+02,5.41e+02,1.30e+01,1.50e+01
