1.02e+01,1.36e+01,2.00e+00,2.97e+01,5.41e+01,4.00e+00,2.70e+01,5.31e+01,3.00e+00,3.55e+01,6.83e+01,4.00e+00,4.26e+01,7.98e+01,4.00e+00,2.95e+01,5.36e+01,4.00e+00,4.16e+01,7.85e+01,4.00e+00,4.93e+01,1.08e+02,4.00e+00,4.02e+01,7.62e+01,4.00e+00,3.63e+01,6.73e+01,4.00e+00,3.63e+01,6.73e+01,4.00e+00
3.37e+01,6.00e+01,4.00e+00,1.84e+01,3.27e+01,3.00e+00,3.06e+01,5.55e+01,4.00e+00,3.05e+01,5.54e+01,4.00e+00,4.26e+01,7.98e+01,4.00e+00,2.95e+01,5.36e+01,4.00e+00,4.16e+01,7.85e+01,4.00e+00,4.93e+01,1.08e+02,4.00e+00,3.88e+01,7.49e+01,5.00e+00,3.63e+01,6.73e+01,4.00e+00,3.63e+01,6.73e+01,4.00e+00
3.22e+01,6.71e+01,4.00e+00,2.97e+01,5.41e+01,4.00e+00,2.70e+01,5.31e+01,3.00e+00,1.61e+01,2.71e+01,3.00e+00,4.26e+01,7.98e+01,4.00e+00,1.79e+01,4.15e+01,5.00e+00,4.16e+01,7.85e+01,4.00e+00,4.93e+01,1.08e+02,4.00e+00,4.02e+01,7.62e+01,4.00e+00,3.63e+01,6.73e+01,4.00e+00,3.63e+01,6.73e+01,4.00e+00
2.97e+01,5.76e+01,3.00e+00,4.83e+01,1.15e+02,4.00e+00,3.06e+01,5.55e+01,4.00e+00,3.05e+01,5.54e+01,4.00e+00,4.26e+01,7.98e+01,4.00e+00,2.95e+01,5.36e+01,4.00e+00,4.02e+01,7.60e+01,5.00e+00,4.93e+01,1.08e+02,4.00e+00,4.02e+01,7.62e+01,4.00e+00,3.63e+01,6.73e+01,4.00e+00,3.63e+01,6.73e+01,4.00e+00
2.97e+01,5.76e+01,3.00e+00,3.29e+01,5.99e+01,5.00e+00,3.57e+01,6.64e+01,4.00e+00,3.14e+01,1.11e+02,5.00e+00,4.26e+01,7.98e+01,4.00e+00,2.95e+01,5.36e+01,4.00e+00,4.16e+01,7.85e+01,4.00e+00,3.31e+01,5.86e+01,5.00e+00,4.02e+01,7.62e+01,4.00e+00,3.63e+01,6.73e+01,4.00e+00,3.63e+01,6.73e+01,4.00e+00
8.01e+00,1.32e+01,2.00e+00,4.83e+01,1.15e+02,4.00e+00,2.70e+01,5.31e+01,3.00e+00,3.05e+01,5.54e+01,4.00e+00,9.07e+00,1.24e+01,5.00e+00,1.79e+01,4.15e+01,5.00e+00,4.16e+01,7.85e+01,4.00e+00,3.95e+01,7.60e+01,5.00e+00,4.02e+01,7.62e+01,4.00e+00,1.45e+01,2.80e+01,5.00e+00,1.45e+01,2.80e+01,5.00e+00
1.08e+01,1.32e+01,1.00e+00,1.84e+01,3.27e+01,3.00e+00,2.93e+01,5.76e+01,5.00e+00,3.55e+01,6.83e+01,4.00e+00,4.26e+01,7.98e+01,4.00e+00,2.95e+01,5.36e+01,4.00e+00,1.28e+01,3.32e+01,5.00e+00,4.93e+01,1.08e+02,4.00e+00,4.02e+01,7.62e+01,4.00e+00,3.63e+01,6.73e+01,4.00e+00,3.63e+01,6.73e+01,4.00e+00
1.95e+01,3.79e+01,2.00e+00,9.51e+00,1.21e+01,4.00e+00,2.70e+01,5.31e+01,3.00e+00,3.55e+01,6.83e+01,4.00e+00,4.26e+01,7.98e+01,4.00e+00,2.95e+01,5.36e+01,4.00e+00,2.42e+01,5.07e+01,5.00e+00,4.93e+01,1.08e+02,4.00e+00,4.02e+01,7.62e+01,4.00e+00,3.63e+01,6.73e+01,4.00e+00,3.63e+01,6.73e+01,4.00e+00
