8.00e+00,-8.58e+00,-8.34e+00,-8.34e+00,9.40e-01,2.90e+01,5.00e+01
1.60e+01,-8.17e+00,-8.17e+00,-8.17e+00,1.34e+00,2.90e+01,4.85e+01
2.40e+01,-7.99e+00,-7.99e+00,-7.99e+00,1.33e+00,2.90e+01,4.80e+01
3.20e+01,-8.33e+00,-8.11e+00,-7.99e+00,1.33e+00,2.90e+01,4.80e+01
4.00e+01,-7.68e+00,-7.63e+00,-7.63e+00,2.03e+00,3.00e+01,4.90e+01
4.80e+01,-7.91e+00,-7.84e+00,-7.63e+00,2.03e+00,3.00e+01,4.90e+01
5.60e+01,-7.65e+00,-7.38e+00,-7.38e+00,1.97e+00,3.00e+01,4.95e+01
6.40e+01,-8.00e+00,-7.70e+00,-7.38e+00,1.97e+00,3.10e+01,5.00e+01
7.20e+01,-7.94e+00,-7.83e+00,-7.38e+00,1.97e+00,3.15e+01,5.10e+01
8.00e+01,-7.64e+00,-7.49e+00,-7.38e+00,1.97e+00,3.20e+01,5.10e+01
8.80e+01,-7.96e+00,-7.74e+00,-7.38e+00,1.97e+00,3.20e+01,5.15e+01
9.60e+01,-7.35e+00,-7.23e+00,-7.23e+00,2.41e+00,3.20e+01,5.10e+01
1.04e+02,-7.82e+00,-7.68e+00,-7.23e+00,2.41e+00,3.30e+01,5.20e+01
1.12e+02,-7.36e+00,-7.26e+00,-7.23e+00,2.41e+00,3.30e+01,5.30e+01
1.20e+02,-7.61e+00,-7.51e+00,-7.23e+00,2.41e+00,3.30e+01,5.30e+01
1.28e+02,-7.05e+00,-6.80e+00,-6.80e+00,3.28e+00,3.30e+01,5.40e+01
1.36e+02,-7.36e+00,-7.19e+00,-6.80e+00,3.28e+00,3.40e+01,5.50e+01
