Generation, Elite_Fit, Best Fit, Peak Fit
0,-7.998347840371658,-7.998347840371658,1.6233152523395968
1,-7.9753535627066325,-7.9753535627066325,1.6234333239211087
2,-7.7998925795808844,-7.7998925795808844,1.6183791361606807
3,-7.9357851658631615,-7.7998925795808844,1.6183791361606807
4,-7.526578387073055,-7.526578387073055,2.2882583542893413
5,-7.962424068223236,-7.526578387073055,2.2882583542893413
6,-7.5414895278723835,-7.526578387073055,2.2882583542893413
7,-7.7615027048697405,-7.526578387073055,2.2882583542893413
8,-7.6566104509716615,-7.526578387073055,2.2882583542893413
9,-7.718863554577062,-7.526578387073055,2.2882583542893413
10,-7.744525566594663,-7.526578387073055,2.2882583542893413
11,-7.272884993574896,-7.272884993574896,1.9468952959427852
12,-7.83247582581996,-7.272884993574896,1.9468952959427852
13,-7.370521629609297,-7.272884993574896,1.9468952959427852
14,-7.941872584203282,-7.272884993574896,1.9468952959427852
15,-7.283056784108944,-7.272884993574896,1.9468952959427852
16,-7.702423863540538,-7.272884993574896,1.9468952959427852
17,-7.291687571747413,-7.272884993574896,1.9468952959427852
18,-7.2855691441705694,-7.272884993574896,1.9468952959427852
19,-7.66049223601718,-7.272884993574896,1.9468952959427852
20,-7.047250193868892,-7.047250193868892,3.06513372882486
21,-7.488145594779817,-7.047250193868892,3.06513372882486
22,-6.6955215196547755,-6.6955215196547755,3.7028439930013146
23,-7.468497839060812,-6.6955215196547755,3.7028439930013146
24,-6.5573290200403145,-7.272884993574896,3.8167423416593813
25,-7.197614381300038,-7.197614381300038,3.3683173140959717
26,-6.432163509419738,-6.432163509419738,3.2814974066300073
27,-6.626176530598086,-6.432163509419738,3.2814974066300073
28,-6.225422360827309,-6.225422360827309,3.0105439544868022
29,-6.666675510367452,-6.225422360827309,3.0105439544868022
30,-6.457883253963511,-6.225422360827309,3.0105439544868022
31,-6.653084288328357,-6.225422360827309,3.0105439544868022
32,-6.871092612660045,-6.225422360827309,3.0105439544868022
33,-6.890111555390611,-6.225422360827309,3.0105439544868022
34,-6.857308024137562,-6.225422360827309,3.0105439544868022
35,-6.639552724957871,-6.225422360827309,3.0105439544868022
36,-6.415929352377192,-6.225422360827309,3.0105439544868022
37,-6.062664075621641,-6.062664075621641,2.663715317124348
38,-6.135956762773914,-6.062664075621641,2.663715317124348
39,-6.348897379840459,-6.062664075621641,2.663715317124348
40,-6.466747244281586,-6.062664075621641,2.663715317124348
